x,y,c
-74.0066,40.7331,0
-73.9551,40.81,0
-73.9632,40.7742,0
-73.991,40.7659,0
-73.9536,40.7675,0
-73.9796,40.7633,0
-73.9949,40.74,0
-73.9815,40.7473,0
-73.9676,40.6921,0
-73.9699,40.7575,0
-74.0061,40.7346,0
-73.9981,40.7197,0
-73.9805,40.7424,0
-73.9551,40.8001,0
-73.9948,40.7287,0
-73.9655,40.7595,0
-73.9501,40.7761,0
-73.9857,40.7528,0
-73.979,40.7616,0
-73.9907,40.7349,0
-73.9916,40.7318,0
-73.9834,40.7384,0
-73.9951,40.75,0
-73.9766,40.7395,0
-73.9663,40.7531,0
-73.9923,40.7503,0
-73.9973,40.7217,0
-73.9752,40.7458,0
-73.9821,40.7758,0
-73.963,40.7628,0
-73.9457,40.778,0
-73.9889,40.722,0
-74.0068,40.7356,0
-73.9807,40.7339,0
-73.9819,40.7408,0
-73.9958,40.7385,0
-73.9796,40.7492,0
-73.9905,40.7561,0
-73.9862,40.7503,0
-73.9839,40.7377,0
-73.9777,40.7521,0
-73.9528,40.7832,0
-74.0061,40.735,0
-73.9786,40.7623,0
-73.9666,40.7568,0
-73.9884,40.7314,0
-73.9384,40.7495,0
-73.9827,40.7396,0
-73.9829,40.76,0
-73.9736,40.7522,0
-73.9554,40.7854,0
-73.9629,40.7724,0
-73.9846,40.7217,0
-73.9794,40.7637,0
-73.9756,40.7522,0
-73.9772,40.7562,0
-73.9966,40.7253,0
-73.9747,40.7508,0
-73.9957,40.7482,0
-73.9555,40.788,0
-73.8656,40.771,0
-73.9883,40.751,0
-74.0027,40.7237,0
-73.983,40.7389,0
-73.9929,40.7537,0
-73.9639,40.7655,0
-73.8635,40.7699,0
-73.9651,40.7645,0
-74.0657,40.6678,0
-73.954,40.7662,0
-73.9775,40.7492,0
-73.9656,40.7642,0
-73.9992,40.7279,0
-73.9876,40.7408,0
-73.9679,40.7627,0
-73.9735,40.7519,0
-73.9807,40.7377,0
-73.9885,40.7367,0
-73.9964,40.7532,0
-73.9986,40.7347,0
-73.9703,40.7937,0
-73.9736,40.7578,0
-73.9521,40.7696,0
0,0,1
-73.9855,40.7462,0
-73.9861,40.7596,0
-73.9781,40.7628,0
-73.9807,40.7848,0
-73.9799,40.7606,0
-73.9902,40.7562,0
-73.987,40.7254,0
-73.9531,40.7783,0
-73.9882,40.7591,0
-73.9747,40.7506,0
-73.9552,40.78,0
-73.9684,40.7998,0
-74.0001,40.7331,0
-73.9922,40.7497,0
-73.9968,40.7371,0
-73.9859,40.7522,0
-73.9995,40.7365,0
-73.9596,40.7741,0
-74.0051,40.7191,0
-73.9693,40.7611,0
-73.9827,40.7675,0
-73.9823,40.6918,0
-73.9905,40.7568,0
-73.98,40.7432,0
-74.0101,40.7145,0
-73.9622,40.7735,0
-73.8708,40.7737,0
-73.9898,40.7295,0
-73.9715,40.7515,0
-73.979,40.7775,0
-73.9618,40.7558,0
-74.0056,40.7402,0
-73.9832,40.7816,0
-73.9651,40.7724,0
-73.9928,40.758,0
-73.9739,40.7642,0
-73.9843,40.7495,0
-73.9488,40.7745,0
-73.9761,40.7562,0
-73.9986,40.7349,0
-74.0165,40.708,0
-73.98,40.7391,0
-73.9814,40.7684,0
-73.978,40.7888,0
-73.9686,40.767,0
-73.9894,40.7402,0
-73.9981,40.7238,0
-73.989,40.7507,0
-73.9537,40.7674,0
-73.9529,40.7767,0
-73.9786,40.7832,0
-74.0054,40.7399,0
-73.9879,40.7533,0
-73.9687,40.7614,0
-73.9825,40.764,0
-74.0026,40.7338,0
-73.9842,40.7647,0
-73.9733,40.7517,0
-73.9864,40.722,0
-73.9528,40.7919,0
-73.9817,40.7589,0
-73.9969,40.7527,0
-74.0084,40.7509,0
-73.9577,40.7145,0
-74.0085,40.7193,0
-73.9948,40.7401,0
-73.962,40.7791,0
-73.9881,40.7282,0
-73.9815,40.7594,0
-73.9589,40.7639,0
-73.9894,40.744,0
-73.9556,40.7794,0
-73.9908,40.758,0
-73.9781,40.7572,0
-73.9752,40.7458,0
-73.9815,40.7564,0
-73.9863,40.7344,0
-73.9949,40.7398,0
-73.9946,40.726,0
-73.9957,40.7594,0
-73.9722,40.7589,0
-73.9487,40.7767,0
-73.9598,40.7583,0
-73.9595,40.7669,0
-74.0047,40.7469,0
-73.9842,40.775,0
-73.9833,40.7441,0
-73.9732,40.7641,0
-73.9775,40.758,0
-73.9907,40.7305,0
-73.996,40.7645,0
-73.9786,40.7541,0
-74.012,40.7013,0
-73.9606,40.7616,0
-73.9626,40.772,0
-73.9639,40.7571,0
-73.9952,40.7551,0
-73.9748,40.7572,0
-73.9914,40.7387,0
-73.9783,40.7523,0
-73.9595,40.7797,0
-74.0021,40.7505,0
-73.9673,40.762,0
-73.9566,40.7781,0
-74.0031,40.7391,0
-73.9251,40.762,0
-73.963,40.7649,0
-73.9648,40.7642,0
-73.9748,40.7614,0
-73.9748,40.7622,0
-73.9567,40.767,0
-73.9905,40.7417,0
-73.9935,40.7244,0
-73.992,40.7257,0
-73.955,40.78,0
-73.9853,40.7735,0
0,0,1
-74.0046,40.7075,0
-73.9782,40.7546,0
-73.973,40.7853,0
-73.8729,40.774,0
-73.892,40.7469,0
-73.9641,40.7926,0
-73.9487,40.7823,0
-73.9624,40.773,0
-74.0008,40.7318,0
-73.9809,40.7539,0
-73.9894,40.7498,0
-73.97,40.7994,0
-73.982,40.7748,0
-73.9677,40.7601,0
-73.9778,40.7838,0
-73.9794,40.7479,0
-74.0028,40.7286,0
-73.9717,40.7577,0
-73.9806,40.7386,0
-73.9872,40.7452,0
-73.9937,40.729,0
-73.9852,40.7686,0
-74.0065,40.7495,0
-73.9831,40.7305,0
-73.9722,40.7595,0
-73.9912,40.7504,0
-73.9941,40.7245,0
-74.0045,40.734,0
-73.9931,40.762,0
0,0,1
-73.9671,40.7613,0
-73.7767,40.6456,0
-73.9685,40.7665,0
-73.9682,40.7629,0
-74.002,40.7153,0
-73.9876,40.7245,0
-73.9722,40.7568,0
0,0,1
-73.9502,40.7801,0
-73.9882,40.7432,0
-73.9892,40.7572,0
-74.0068,40.7306,0
-73.9776,40.7342,0
-73.9627,40.7789,0
-73.9839,40.7546,0
-73.9723,40.7568,0
-73.9646,40.7759,0
-73.9584,40.765,0
-73.9781,40.6851,0
-73.9887,40.7312,0
-73.9814,40.7794,0
-73.9897,40.7298,0
-74.0023,40.7454,0
-73.9464,40.7725,0
-73.9715,40.7565,0
-73.8652,40.7714,0
-73.9512,40.786,0
-73.9567,40.7446,0
-73.9517,40.778,0
-73.9229,40.7439,0
-73.9756,40.7817,0
-73.9619,40.7793,0
-74.0008,40.7206,0
-73.9973,40.7218,0
-74.005,40.7191,0
-73.9783,40.763,0
-73.989,40.7218,0
-73.9791,40.7624,0
-73.9827,40.7314,0
-73.9786,40.7491,0
-73.9743,40.7559,0
-73.9645,40.7646,0
-73.9539,40.7669,0
-73.9769,40.775,0
-73.9609,40.7691,0
-74.004,40.726,0
-74.0011,40.7204,0
-74.0068,40.7487,0
-73.978,40.7574,0
-73.9606,40.7694,0
-73.955,40.7652,0
-73.9586,40.7809,0
-73.9827,40.7393,0
-73.9776,40.7519,0
-73.9901,40.7387,0
-73.9535,40.7855,0
-74.0031,40.718,0
-73.9351,40.8006,0
-73.9747,40.7505,0
-73.9874,40.7607,0
-74.0013,40.7311,0
-73.9596,40.772,0
-73.9703,40.7591,0
-73.9964,40.7484,0
-73.9505,40.7794,0
-73.9909,40.7308,0
-74.0078,40.7047,0
-73.982,40.777,0
-74.0031,40.7389,0
-73.9986,40.7168,0
-73.9724,40.7599,0
-73.9783,40.7831,0
-73.9589,40.768,0
-73.9861,40.7501,0
-73.9587,40.7748,0
-73.9817,40.7646,0
-73.9898,40.7629,0
-73.9747,40.7475,0
-73.9865,40.7568,0
-73.9761,40.7789,0
-73.9871,40.7295,0
-73.9942,40.6906,0
-73.9613,40.7752,0
-73.9576,40.7729,0
-74.0106,40.7175,0
-73.9854,40.7587,0
-73.9816,40.7734,0
0,0,1
-73.9715,40.7632,0
-73.978,40.7458,0
-73.99,40.7568,0
-73.9904,40.7571,0
-74.0057,40.7179,0
-73.9667,40.8049,0
-73.9706,40.7941,0
-73.7863,40.6421,0
-73.9958,40.7387,0
-73.9797,40.7471,0
-73.786,40.6468,0
-74.0032,40.727,0
-73.9923,40.7242,0
-73.9848,40.7692,0
-73.9931,40.7199,0
-73.9829,40.769,0
-73.9542,40.7897,0
-73.9732,40.7444,0
-74.0036,40.7516,0
-74.0076,40.7431,0
-73.9561,40.772,0
-73.9834,40.7439,0
-73.9944,40.7411,0
-73.9551,40.7801,0
-73.9829,40.7617,0
-73.9794,40.7564,0
-73.9625,40.7947,0
-73.966,40.7743,0
-73.9724,40.7594,0
-73.9717,40.7559,0
-73.987,40.761,0
-74.0047,40.7407,0
-74.0069,40.7035,0
-73.9902,40.7233,0
0,0,1
-73.9885,40.7313,0
-73.9726,40.7561,0
-73.9591,40.8095,0
-73.9834,40.7443,0
-73.9635,40.8086,0
-74.007,40.7296,0
-73.9142,40.7567,0
-73.9819,40.7723,0
-73.9959,40.7386,0
-73.964,40.7678,0
-73.9701,40.7655,0
-74.0006,40.7476,0
-73.9596,40.7669,0
-73.9826,40.7744,0
-73.9735,40.7381,0
-73.9873,40.7565,0
-73.9579,40.7177,0
-73.9831,40.7596,0
-73.994,40.7536,0
-73.9858,40.7481,0
-73.9939,40.7571,0
-73.9889,40.7271,0
-74.016,40.7113,0
-73.8634,40.77,0
-73.9786,40.7521,0
-73.9559,40.7794,0
-73.9718,40.7945,0
-73.9653,40.806,0
-73.9486,40.774,0
-73.9811,40.7447,0
-73.9904,40.7401,0
-73.9931,40.728,0
-74.0005,40.7301,0
-73.9542,40.764,0
-73.9905,40.7517,0
-73.9644,40.8076,0
-73.9657,40.7588,0
-73.957,40.7803,0
0,0,1
-73.974,40.7628,0
-73.9853,40.7358,0
-73.782,40.6448,0
-73.9889,40.7429,0
-73.9892,40.7206,0
-73.9879,40.7406,0
0,0,1
-73.9814,40.7503,0
-73.955,40.7733,0
-73.982,40.775,0
-73.9662,40.7894,0
-73.9524,40.7898,0
-73.9912,40.7498,0
-73.99,40.7565,0
-73.9878,40.7544,0
-73.9555,40.7797,0
-73.9707,40.7517,0
-74.0008,40.7208,0
-73.9935,40.7438,0
-73.9676,40.8021,0
-74.0024,40.7296,0
-73.9601,40.7671,0
-73.967,40.7638,0
-73.9774,40.7527,0
-74.004,40.7479,0
-73.987,40.7295,0
-73.9827,40.7623,0
-73.7902,40.6475,0
-73.9767,40.7514,0
-73.9764,40.7646,0
-73.9894,40.7451,0
-73.996,40.7385,0
-73.9629,40.7697,0
-73.9933,40.6825,0
-73.9876,40.7478,0
-73.9759,40.7446,0
-74.0055,40.7483,0
-73.9809,40.7749,0
-73.7768,40.6452,0
-73.8634,40.7701,0
-73.988,40.7482,0
-73.9819,40.779,0
-73.9876,40.736,0
-73.9798,40.7472,0
-73.9681,40.7588,0
-73.9575,40.7684,0
-73.9977,40.7412,0
-74.0063,40.7396,0
-73.9688,40.7863,0
-73.9871,40.7299,0
-73.99,40.7573,0
-73.9876,40.7244,0
0,0,1
-73.9809,40.7428,0
-73.9902,40.757,0
-73.9814,40.7685,0
-73.9843,40.7376,0
-74.0068,40.7059,0
-74.0018,40.7412,0
-73.9527,40.7468,0
-73.9821,40.7781,0
-73.9875,40.7387,0
-73.9877,40.749,0
-73.98,40.7464,0
-73.9792,40.7619,0
-73.9165,40.7646,0
-73.9523,40.7814,0
-73.9643,40.7741,0
-73.982,40.7713,0
-73.977,40.7798,0
-73.9773,40.7557,0
-73.8731,40.7741,0
-74.0064,40.7441,0
-73.9798,40.746,0
-73.9818,40.7366,0
-73.9963,40.7321,0
-73.9947,40.7316,0
-73.9901,40.7566,0
-73.9739,40.7604,0
0,0,1
-73.9856,40.758,0
-74.0049,40.7191,0
-73.9698,40.7506,0
-73.9717,40.7634,0
-73.9916,40.7501,0
-73.9813,40.7415,0
-73.9852,40.7383,0
-73.9933,40.7626,0
-73.9737,40.7918,0
-73.9877,40.733,0
-73.9927,40.7284,0
-73.987,40.761,0
-73.9889,40.7371,0
-74.0072,40.7417,0
-73.9973,40.735,0
-73.9916,40.7268,0
-73.9876,40.7496,0
-73.9568,40.7751,0
-73.9814,40.7651,0
-73.9603,40.7696,0
-73.8631,40.7693,0
-73.9667,40.765,0
-73.9876,40.7416,0
-73.9865,40.7625,0
-73.9952,40.7179,0
-73.979,40.7573,0
-74.0017,40.7322,0
-73.9815,40.7248,0
-73.9761,40.7447,0
-73.9995,40.7403,0
-73.9878,40.7614,0
-73.9993,40.7275,0
-74.0036,40.7064,0
-74.0049,40.7433,0
-73.9814,40.7474,0
-73.9949,40.74,0
-73.9982,40.7406,0
-73.9528,40.7806,0
-73.9857,40.7231,0
-73.9552,40.7698,0
-73.9683,40.7625,0
-73.9946,40.7518,0
-73.9819,40.7733,0
-73.9873,40.7397,0
-73.9734,40.7608,0
-73.9704,40.7553,0
-73.9872,40.7605,0
-73.9666,40.7704,0
-73.9948,40.7402,0
-73.9396,40.7946,0
-73.9577,40.7652,0
-73.9936,40.7276,0
-73.9933,40.7456,0
-73.9547,40.7207,0
-73.9821,40.7734,0
-73.9959,40.7388,0
-73.9533,40.7718,0
-73.9891,40.7585,0
-73.9638,40.7106,0
-73.9929,40.7338,0
0,0,1
-73.985,40.7417,0
-73.957,40.7749,0
-73.9895,40.7575,0
-73.9665,40.7704,0
-73.9608,40.7657,0
-74.0069,40.7304,0
-73.873,40.7741,0
-73.979,40.7826,0
-73.9861,40.7585,0
-73.9713,40.7944,0
-73.9782,40.7557,0
-74.0177,40.7069,0
-73.976,40.7881,0
-73.9943,40.7509,0
-73.9797,40.7439,0
-73.9961,40.7485,0
-73.9873,40.7211,0
-73.9761,40.7657,0
-73.9845,40.7459,0
0,0,1
-73.9768,40.7882,0
-73.9685,40.7995,0
-73.8303,40.7141,0
-73.9648,40.7673,0
-73.9749,40.7559,0
-73.9824,40.7722,0
-73.9876,40.7795,0
-73.958,40.7737,0
-73.9876,40.7327,0
-73.9785,40.7566,0
-73.9606,40.7783,0
-74.0068,40.744,0
-73.9721,40.7946,0
-73.9901,40.7561,0
-73.9727,40.7621,0
-73.9915,40.7262,0
-73.9556,40.8143,0
-73.7909,40.6451,0
-73.9824,40.7575,0
-73.9983,40.7331,0
-73.9769,40.7434,0
-73.9771,40.747,0
-73.9828,40.764,0
-73.9824,40.7738,0
-73.9468,40.7844,0
-74.0024,40.7248,0
-73.9755,40.758,0
-73.9787,40.7367,0
-73.9664,40.7733,0
-73.9685,40.7545,0
-73.7866,40.641,0
-73.9914,40.751,0
-73.9841,40.7217,0
-73.9882,40.7235,0
-73.9763,40.7541,0
-73.9863,40.7584,0
-73.9826,40.7715,0
-73.9853,40.7473,0
-73.9962,40.7637,0
-74.0038,40.7255,0
-73.9556,40.7201,0
-74.0045,40.7215,0
-73.9917,40.7596,0
-73.9898,40.7345,0
-73.9765,40.7512,0
-73.9808,40.7611,0
-73.9711,40.7622,0
-73.9737,40.7544,0
-73.987,40.7763,0
-73.9671,40.7609,0
-73.9433,40.7467,0
-73.979,40.7723,0
-73.9674,40.7633,0
-73.9725,40.7551,0
-73.9815,40.7144,0
-74.0083,40.7372,0
-73.9779,40.7421,0
-73.9911,40.724,0
-73.9931,40.7425,0
-73.9833,40.7416,0
-74.0086,40.7185,0
-73.9594,40.7712,0
-74.0158,40.7145,0
-73.9361,40.75,0
-73.9573,40.8173,0
-73.9951,40.7396,0
-73.9483,40.7787,0
-73.9984,40.7238,0
-73.9727,40.7808,0
-73.9726,40.763,0
-73.9759,40.7524,0
-74.0042,40.7219,0
-73.9632,40.7625,0
-73.9794,40.7664,0
-73.9897,40.7296,0
-73.9994,40.7439,0
-73.9827,40.7511,0
-73.9672,40.7569,0
-73.9729,40.7645,0
-73.9791,40.7372,0
-74.0075,40.741,0
-73.9732,40.7639,0
-73.9688,40.7516,0
-73.9803,40.7531,0
-73.9719,40.7948,0
-73.9817,40.7735,0
-74.0092,40.7258,0
-73.9678,40.7626,0
-73.9694,40.7979,0
-73.9803,40.7839,0
-73.9795,40.7848,0
-73.8709,40.7736,0
-73.9845,40.7622,0
-73.7891,40.6469,0
-73.9931,40.7528,0
-73.9637,40.7679,0
-73.9896,40.74,0
-74.0103,40.7099,0
-73.9408,40.7899,0
-73.9927,40.7427,0
-73.9911,40.7504,0
-73.9939,40.7491,0
-73.9944,40.7511,0
-73.9772,40.7519,0
-73.9946,40.7506,0
0,0,1
-73.9908,40.7562,0
-73.9825,40.7717,0
-74.0046,40.7076,0
-73.9611,40.7749,0
-73.9608,40.7724,0
-73.9778,40.7255,0
-73.985,40.7691,0
-73.9823,40.7752,0
-74.0179,40.7056,0
-73.9867,40.7576,0
-73.9495,40.781,0
-73.9943,40.7448,0
-73.9959,40.7442,0
-73.8629,40.7686,0
-73.9693,40.758,0
-73.9866,40.7555,0
0,0,1
-73.9762,40.7574,0
-73.9862,40.7573,0
-73.9697,40.7688,0
-73.9763,40.7399,0
-73.9766,40.7881,0
-73.9886,40.7226,0
-73.9704,40.7967,0
-73.9805,40.765,0
-74.0066,40.7444,0
-73.975,40.7605,0
-73.8669,40.7322,0
-73.958,40.7695,0
-73.9615,40.7804,0
-73.9694,40.7577,0
-73.9863,40.7475,0
-73.9881,40.7583,0
-73.9786,40.7622,0
-73.9889,40.7504,0
-73.9933,40.7293,0
-73.9781,40.6852,0
-73.9834,40.7598,0
-73.9595,40.7662,0
-73.9841,40.7431,0
-73.955,40.8076,0
-73.9762,40.7603,0
-73.9544,40.779,0
-73.9704,40.7505,0
-74.0017,40.7405,0
-73.9816,40.7803,0
-73.9453,40.7776,0
-73.9785,40.7509,0
-73.7904,40.6463,0
-73.9859,40.7589,0
-74.001,40.7317,0
-73.9114,40.7532,0
-73.9891,40.7591,0
-73.9481,40.7791,0
-74.0069,40.7489,0
-73.9894,40.7307,0
-73.984,40.765,0
-73.9818,40.7706,0
-73.978,40.763,0
-73.9786,40.7648,0
-73.9638,40.777,0
-73.9549,40.7662,0
-73.956,40.7721,0
-73.8441,40.7213,0
-73.9698,40.7599,0
-74.0056,40.7264,0
-73.9585,40.8005,0
-73.9881,40.7376,0
-73.9661,40.7538,0
-73.9823,40.7619,0
-74.0035,40.7268,0
-73.974,40.7475,0
-73.9867,40.7256,0
-73.9489,40.7774,0
-73.9974,40.7366,0
-73.9772,40.7469,0
-73.9839,40.7623,0
-73.9857,40.7604,0
-73.9998,40.7286,0
-74.0083,40.7364,0
-74.0001,40.7388,0
-73.9808,40.7646,0
-74.0141,40.7177,0
-73.9881,40.7459,0
-73.9815,40.7738,0
-73.9912,40.735,0
-74.0013,40.7276,0
-73.9614,40.7603,0
-73.9818,40.769,0
-73.9428,40.7901,0
-73.9987,40.723,0
-73.973,40.7641,0
-73.9782,40.7455,0
-73.9676,40.7627,0
-73.9684,40.7549,0
-73.9808,40.7537,0
-73.9839,40.7548,0
-73.9973,40.7408,0
0,0,1
-73.9979,40.7242,0
-73.9773,40.7428,0
-73.9628,40.7589,0
-74.0157,40.711,0
-73.9814,40.7331,0
-73.966,40.7654,0
-73.9309,40.7444,0
-73.9544,40.7739,0
-73.9946,40.7658,0
-73.9458,40.7778,0
-73.9774,40.764,0
-73.9589,40.7781,0
-73.9959,40.7165,0
-74.0026,40.7289,0
-74.0035,40.7321,0
-73.9809,40.7307,0
-73.9859,40.7615,0
-73.9741,40.7557,0
-73.9867,40.7568,0
0,0,1
-73.9973,40.7416,0
-73.9871,40.7504,0
-73.9188,40.7434,0
-73.9821,40.7703,0
-73.7859,40.6473,0
-74.0045,40.7422,0
-73.9825,40.7684,0
-73.9935,40.7473,0
-73.8626,40.769,0
-73.9986,40.7197,0
-73.9906,40.7561,0
-73.9949,40.7401,0
-74.0037,40.7476,0
-73.9974,40.7417,0
-73.9885,40.6978,0
-73.9901,40.7573,0
-73.9788,40.7532,0
-73.9557,40.7766,0
-73.952,40.8193,0
-73.9794,40.7849,0
-73.9709,40.7501,0
-73.7863,40.6399,0
0,0,1
-73.9545,40.781,0
-73.9741,40.792,0
-73.9773,40.7731,0
-73.9989,40.7344,0
-73.9898,40.7469,0
-74.0077,40.7227,0
-73.9707,40.7579,0
-73.9931,40.7362,0
-73.9823,40.7402,0
-73.9713,40.7944,0
-73.9675,40.7562,0
-73.9653,40.7591,0
-73.9589,40.7689,0
-73.9681,40.7513,0
-73.8045,40.6499,0
-73.9677,40.763,0
-73.9585,40.7758,0
-74.0121,40.7027,0
-73.975,40.75,0
-73.9913,40.6961,0
-73.9741,40.7942,0
-74.0071,40.7473,0
-73.9891,40.7778,0
-73.975,40.7901,0
-74.0033,40.7323,0
-73.7818,40.6448,0
-73.9943,40.746,0
-73.9984,40.7248,0
-73.9855,40.7474,0
-74.0005,40.7479,0
-73.9913,40.7147,0
-73.9675,40.7627,0
-73.989,40.7213,0
-73.9843,40.7374,0
-73.9671,40.761,0
-73.9762,40.7453,0
-73.9566,40.767,0
-73.98,40.7896,0
-73.9751,40.7519,0
-73.959,40.7833,0
-73.9896,40.756,0
-73.9721,40.7579,0
-73.9818,40.7654,0
-73.9458,40.7777,0
-73.958,40.8112,0
-73.873,40.7741,0
-73.9755,40.7523,0
-73.991,40.7363,0
-73.949,40.7885,0
-73.9825,40.7358,0
-73.9747,40.7421,0
0,0,1
-73.9828,40.7456,0
-73.9597,40.7627,0
-73.9841,40.7613,0
-73.9961,40.743,0
-73.9562,40.8188,0
-74.0103,40.7202,0
-73.9858,40.76,0
-73.9662,40.7564,0
-74.0074,40.7155,0
-73.9391,40.8054,0
-73.9773,40.7638,0
-73.9651,40.7594,0
-73.875,40.774,0
-73.9932,40.7551,0
-73.9715,40.766,0
-73.9812,40.7785,0
-73.9942,40.6908,0
-74.0055,40.728,0
-73.9946,40.7606,0
-73.9431,40.841,0
-73.9751,40.7333,0
-73.9573,40.7808,0
-73.9853,40.7358,0
-73.9824,40.7399,0
-73.9677,40.7877,0
-73.9815,40.7412,0
-73.9832,40.741,0
-73.9942,40.7509,0
-73.9789,40.7201,0
-73.9842,40.7371,0
-73.9749,40.7486,0
-73.949,40.7817,0
-73.9524,40.7833,0
-73.951,40.7789,0
-73.9605,40.7614,0
-73.9688,40.801,0
-74.0046,40.7338,0
-73.9795,40.764,0
-73.967,40.7613,0
-73.9881,40.7378,0
-73.9767,40.751,0
-73.9761,40.776,0
-73.9697,40.7662,0
-73.9673,40.7542,0
-73.9634,40.7578,0
-73.9859,40.7523,0
-73.9675,40.7564,0
-73.9726,40.7493,0
-73.9506,40.7753,0
-73.7767,40.6453,0
-73.9744,40.7414,0
-73.9673,40.7927,0
-73.9815,40.7248,0
-73.9982,40.7572,0
-73.9838,40.7756,0
-73.9911,40.7352,0
-73.9644,40.7923,0
-73.9537,40.7849,0
-73.966,40.7546,0
-73.8636,40.7701,0
-73.9916,40.7392,0
-73.992,40.7349,0
-73.993,40.7577,0
-73.9807,40.7339,0
-73.9774,40.7495,0
-73.9899,40.7192,0
-73.9877,40.7794,0
-74.0048,40.7234,0
0,0,1
-73.962,40.7637,0
-73.9569,40.7778,0
-74.0058,40.7263,0
-73.9801,40.7393,0
-73.9875,40.7247,0
-73.9841,40.7375,0
-73.9579,40.811,0
-73.9856,40.723,0
-73.9455,40.7741,0
-73.9743,40.794,0
-73.9675,40.7928,0
-73.9731,40.7634,0
-73.9535,40.7796,0
-73.9458,40.7736,0
-73.9807,40.7606,0
-73.9842,40.7153,0
-74.0059,40.7038,0
-73.9487,40.7145,0
-73.9823,40.7661,0
-73.9801,40.7265,0
-73.9905,40.7513,0
-73.9816,40.7808,0
-73.9901,40.7606,0
-73.9786,40.7675,0
-73.9578,40.7762,0
-74.0025,40.7338,0
-73.9626,40.7663,0
-74.0053,40.7408,0
-73.9805,40.7604,0
-73.9779,40.7666,0
-73.9806,40.7421,0
-73.9964,40.7531,0
-74.0014,40.7467,0
-73.9831,40.7394,0
-73.9857,40.758,0
-73.9823,40.7684,0
-73.9962,40.7435,0
-73.9854,40.7672,0
-74.0064,40.7444,0
-73.9803,40.7604,0
-74.0027,40.7286,0
-73.8633,40.7689,0
-73.9793,40.7466,0
-74.01,40.704,0
-73.967,40.7634,0
-73.9725,40.765,0
-73.9916,40.7343,0
-73.9539,40.7708,0
-73.9518,40.7781,0
-73.9598,40.7823,0
-73.9378,40.8477,0
-73.9639,40.7569,0
-73.9969,40.7256,0
-73.9987,40.735,0
-73.9565,40.7841,0
-74.0111,40.7165,0
-73.9982,40.7293,0
-74.0068,40.7308,0
-73.9948,40.7454,0
-73.9802,40.7838,0
-73.9738,40.7839,0
-73.9608,40.7658,0
-73.9797,40.7578,0
-73.9947,40.7186,0
-73.9906,40.7562,0
-73.9706,40.7624,0
-73.9892,40.7399,0
-73.9822,40.7475,0
-73.9581,40.7137,0
-74.0019,40.7247,0
-73.9952,40.751,0
-73.9782,40.757,0
-73.9687,40.7967,0
-73.9877,40.7517,0
-73.9733,40.7443,0
-73.9841,40.7802,0
-74.0056,40.7369,0
-73.9878,40.7454,0
-74.0081,40.738,0
-73.9844,40.725,0
-73.9847,40.7458,0
-73.9822,40.7754,0
-73.9982,40.746,0
-73.8729,40.7738,0
-73.994,40.7538,0
0,0,1
-73.7767,40.6452,0
-73.9661,40.7656,0
-73.9935,40.7361,0
-73.9952,40.7397,0
-73.9824,40.7501,0
-73.9944,40.7559,0
-73.9978,40.7337,0
-73.9814,40.7553,0
-74.0051,40.7216,0
-73.9511,40.7706,0
-73.9777,40.7584,0
-73.9556,40.7725,0
-73.971,40.7618,0
-73.9549,40.7801,0
-73.9512,40.7788,0
-74.0017,40.7286,0
-73.9749,40.7557,0
-73.9675,40.7622,0
-73.976,40.7552,0
-73.9673,40.7668,0
-73.9901,40.7566,0
-74.001,40.7293,0
-73.9875,40.7603,0
-74.0086,40.726,0
-73.9936,40.7497,0
-73.9648,40.7668,0
-73.9674,40.7651,0
-73.9625,40.7589,0
-73.9949,40.7501,0
-73.9618,40.7764,0
-73.9738,40.7593,0
-73.9755,40.7596,0
-73.9734,40.7638,0
-73.9823,40.7744,0
-74.0038,40.7262,0
-74.0076,40.7116,0
-73.9928,40.6935,0
-73.9797,40.7813,0
-73.9972,40.7365,0
-73.9794,40.7526,0
-73.9587,40.7807,0
-73.9673,40.8035,0
-73.9588,40.7606,0
-73.9707,40.7622,0
-73.989,40.7349,0
-73.9769,40.7548,0
-73.9795,40.7624,0
-73.9953,40.7498,0
-73.9797,40.7547,0
-73.9931,40.753,0
-73.9736,40.7551,0
-73.9833,40.7661,0
-74.0055,40.7269,0
-73.9762,40.7759,0
-73.9835,40.7608,0
-73.9549,40.7891,0
0,0,1
-73.9572,40.7661,0
-73.9845,40.7547,0
-74.0063,40.7333,0
-73.9518,40.7819,0
-73.9817,40.7798,0
-73.9262,40.7721,0
-74.0093,40.7064,0
-73.9865,40.7261,0
-73.9804,40.7603,0
-74.0064,40.7396,0
-73.9908,40.728,0
-73.9969,40.7375,0
-73.9807,40.7215,0
-73.971,40.7645,0
-74.0067,40.744,0
-73.9786,40.7603,0
-73.9595,40.7794,0
-73.9958,40.7267,0
-73.9779,40.7459,0
-74.0111,40.7089,0
-74.0106,40.7208,0
-73.9848,40.7689,0
-74.0104,40.719,0
-73.9695,40.7608,0
-73.9719,40.7448,0
-73.9533,40.7884,0
-73.9812,40.7381,0
-73.9832,40.7626,0
-73.9834,40.7807,0
-73.9504,40.7866,0
-73.9965,40.7428,0
-73.9579,40.7794,0
-73.9719,40.7569,0
-73.954,40.7792,0
-74.0037,40.7325,0
-73.9853,40.7307,0
-73.9905,40.7561,0
-73.9647,40.7559,0
